"","X","generations","popsize_outcrossrate","He","popsize","outcross"
"1639",39,39,"5_0.25",0.04641578,5,0.25
"1640",40,40,"5_0.25",0.04434732,5,0.25
"1641",41,41,"5_0.25",0.04232832,5,0.25
"1642",42,42,"5_0.25",0.04042762,5,0.25
"1643",43,43,"5_0.25",0.0386026,5,0.25
"1644",44,44,"5_0.25",0.03676326,5,0.25
"1645",45,45,"5_0.25",0.03512634,5,0.25
"1646",46,46,"5_0.25",0.0335616,5,0.25
"1647",47,47,"5_0.25",0.03212766,5,0.25
"1648",48,48,"5_0.25",0.03072452,5,0.25
"1649",49,49,"5_0.25",0.0293617,5,0.25
"1650",50,50,"5_0.25",0.02804768,5,0.25
"1651",51,51,"5_0.25",0.0268256,5,0.25
"1652",52,52,"5_0.25",0.02566796,5,0.25
"1653",53,53,"5_0.25",0.0245124,5,0.25
"1654",54,54,"5_0.25",0.02346118,5,0.25
"1655",55,55,"5_0.25",0.02235588,5,0.25
"1656",56,56,"5_0.25",0.02138188,5,0.25
"1657",57,57,"5_0.25",0.02039138,5,0.25
"1658",58,58,"5_0.25",0.01946044,5,0.25
"1659",59,59,"5_0.25",0.01851516,5,0.25
"1660",60,60,"5_0.25",0.01761322,5,0.25
"1661",61,61,"5_0.25",0.01682088,5,0.25
"1662",62,62,"5_0.25",0.01606264,5,0.25
"1663",63,63,"5_0.25",0.0153488,5,0.25
"1664",64,64,"5_0.25",0.0146615,5,0.25
"1665",65,65,"5_0.25",0.01402488,5,0.25
"1666",66,66,"5_0.25",0.01341084,5,0.25
"1667",67,67,"5_0.25",0.01280442,5,0.25
"1668",68,68,"5_0.25",0.012277,5,0.25
"1669",69,69,"5_0.25",0.01171506,5,0.25
"1670",70,70,"5_0.25",0.01119398,5,0.25
"1671",71,71,"5_0.25",0.0106721,5,0.25
"1672",72,72,"5_0.25",0.01015684,5,0.25
"1673",73,73,"5_0.25",0.00971288,5,0.25
"1674",74,74,"5_0.25",0.0092566,5,0.25
"1675",75,75,"5_0.25",0.00884672,5,0.25
"1676",76,76,"5_0.25",0.0084583,5,0.25
"1677",77,77,"5_0.25",0.00805608,5,0.25
"1678",78,78,"5_0.25",0.00770834,5,0.25
"1679",79,79,"5_0.25",0.00733294,5,0.25
"1680",80,80,"5_0.25",0.00701818,5,0.25
"1681",81,81,"5_0.25",0.00668566,5,0.25
"1682",82,82,"5_0.25",0.00636906,5,0.25
"1683",83,83,"5_0.25",0.0060606,5,0.25
"1684",84,84,"5_0.25",0.00576724,5,0.25
"1685",85,85,"5_0.25",0.00551596,5,0.25
"1686",86,86,"5_0.25",0.00526078,5,0.25
"1687",87,87,"5_0.25",0.0050008,5,0.25
"1688",88,88,"5_0.25",0.00478382,5,0.25
"1689",89,89,"5_0.25",0.00456656,5,0.25
"1690",90,90,"5_0.25",0.00435754,5,0.25
"1691",91,91,"5_0.25",0.00416634,5,0.25
"1692",92,92,"5_0.25",0.0039743,5,0.25
"1693",93,93,"5_0.25",0.00379696,5,0.25
"1694",94,94,"5_0.25",0.00359628,5,0.25
"1695",95,95,"5_0.25",0.0034357,5,0.25
"1696",96,96,"5_0.25",0.003281,5,0.25
"1697",97,97,"5_0.25",0.0031455,5,0.25
"1698",98,98,"5_0.25",0.00300992,5,0.25
"1699",99,99,"5_0.25",0.00286394,5,0.25
"1700",100,100,"5_0.25",0.00273914,5,0.25
"1701",1,1,"5_0.5",0.27991842,5,0.5
"1702",2,2,"5_0.5",0.25932246,5,0.5
"1703",3,3,"5_0.5",0.24138398,5,0.5
"1704",4,4,"5_0.5",0.2253615,5,0.5
"1705",5,5,"5_0.5",0.20989674,5,0.5
"1706",6,6,"5_0.5",0.19598672,5,0.5
"1707",7,7,"5_0.5",0.18251772,5,0.5
"1708",8,8,"5_0.5",0.17029146,5,0.5
"1709",9,9,"5_0.5",0.1588704,5,0.5
"1710",10,10,"5_0.5",0.14841282,5,0.5
"1711",11,11,"5_0.5",0.13826914,5,0.5
"1712",12,12,"5_0.5",0.12886188,5,0.5
"1713",13,13,"5_0.5",0.12028506,5,0.5
"1714",14,14,"5_0.5",0.11231994,5,0.5
"1715",15,15,"5_0.5",0.10459404,5,0.5
"1716",16,16,"5_0.5",0.09780434,5,0.5
"1717",17,17,"5_0.5",0.09121588,5,0.5
"1718",18,18,"5_0.5",0.08518314,5,0.5
"1719",19,19,"5_0.5",0.07964038,5,0.5
"1720",20,20,"5_0.5",0.07426322,5,0.5
"1721",21,21,"5_0.5",0.06928214,5,0.5
"1722",22,22,"5_0.5",0.06462932,5,0.5
"1723",23,23,"5_0.5",0.06037126,5,0.5
"1724",24,24,"5_0.5",0.05620986,5,0.5
"1725",25,25,"5_0.5",0.0523737,5,0.5
"1726",26,26,"5_0.5",0.04892872,5,0.5
"1727",27,27,"5_0.5",0.04570288,5,0.5
"1728",28,28,"5_0.5",0.04258896,5,0.5
"1729",29,29,"5_0.5",0.03973862,5,0.5
"1730",30,30,"5_0.5",0.03715064,5,0.5
"1731",31,31,"5_0.5",0.034723,5,0.5
"1732",32,32,"5_0.5",0.0323203,5,0.5
"1733",33,33,"5_0.5",0.03016648,5,0.5
"1734",34,34,"5_0.5",0.02816216,5,0.5
"1735",35,35,"5_0.5",0.02626272,5,0.5
"1736",36,36,"5_0.5",0.02450784,5,0.5
"1737",37,37,"5_0.5",0.02278218,5,0.5
"1738",38,38,"5_0.5",0.02124708,5,0.5
"1739",39,39,"5_0.5",0.01984614,5,0.5
"1740",40,40,"5_0.5",0.0184625,5,0.5
"1741",41,41,"5_0.5",0.01715778,5,0.5
"1742",42,42,"5_0.5",0.01599706,5,0.5
"1743",43,43,"5_0.5",0.01494062,5,0.5
"1744",44,44,"5_0.5",0.01397306,5,0.5
"1745",45,45,"5_0.5",0.01300484,5,0.5
"1746",46,46,"5_0.5",0.01208256,5,0.5
"1747",47,47,"5_0.5",0.01127422,5,0.5
"1748",48,48,"5_0.5",0.01052994,5,0.5
"1749",49,49,"5_0.5",0.00977606,5,0.5
"1750",50,50,"5_0.5",0.00909112,5,0.5
"1751",51,51,"5_0.5",0.00849162,5,0.5
"1752",52,52,"5_0.5",0.00791516,5,0.5
"1753",53,53,"5_0.5",0.00739802,5,0.5
"1754",54,54,"5_0.5",0.00691008,5,0.5
"1755",55,55,"5_0.5",0.00644534,5,0.5
"1756",56,56,"5_0.5",0.00603306,5,0.5
"1757",57,57,"5_0.5",0.00561808,5,0.5
"1758",58,58,"5_0.5",0.00523898,5,0.5
"1759",59,59,"5_0.5",0.0048906,5,0.5
"1760",60,60,"5_0.5",0.00455028,5,0.5
"1761",61,61,"5_0.5",0.00424974,5,0.5
"1762",62,62,"5_0.5",0.00396898,5,0.5
"1763",63,63,"5_0.5",0.00371066,5,0.5
"1764",64,64,"5_0.5",0.00345594,5,0.5
"1765",65,65,"5_0.5",0.00323684,5,0.5
"1766",66,66,"5_0.5",0.00301422,5,0.5
"1767",67,67,"5_0.5",0.0028158,5,0.5
"1768",68,68,"5_0.5",0.00263506,5,0.5
"1769",69,69,"5_0.5",0.00244888,5,0.5
"1770",70,70,"5_0.5",0.00226978,5,0.5
"1771",71,71,"5_0.5",0.0021024,5,0.5
"1772",72,72,"5_0.5",0.0019638,5,0.5
"1773",73,73,"5_0.5",0.00182944,5,0.5
"1774",74,74,"5_0.5",0.00171252,5,0.5
"1775",75,75,"5_0.5",0.00159844,5,0.5
"1776",76,76,"5_0.5",0.0014864,5,0.5
"1777",77,77,"5_0.5",0.0013954,5,0.5
"1778",78,78,"5_0.5",0.00130188,5,0.5
"1779",79,79,"5_0.5",0.0012072,5,0.5
"1780",80,80,"5_0.5",0.0011316,5,0.5
"1781",81,81,"5_0.5",0.00105324,5,0.5
"1782",82,82,"5_0.5",0.00097938,5,0.5
"1783",83,83,"5_0.5",0.0009145,5,0.5
"1784",84,84,"5_0.5",0.00085376,5,0.5
"1785",85,85,"5_0.5",0.00078942,5,0.5
"1786",86,86,"5_0.5",0.00073746,5,0.5
"1787",87,87,"5_0.5",0.00068694,5,0.5
"1788",88,88,"5_0.5",0.0006354,5,0.5
"1789",89,89,"5_0.5",0.00059024,5,0.5
"1790",90,90,"5_0.5",0.00054876,5,0.5
"1791",91,91,"5_0.5",0.00050874,5,0.5
"1792",92,92,"5_0.5",0.00047504,5,0.5
"1793",93,93,"5_0.5",0.00044508,5,0.5
"1794",94,94,"5_0.5",0.00041536,5,0.5
"1795",95,95,"5_0.5",0.00038524,5,0.5
"1796",96,96,"5_0.5",0.00036092,5,0.5
"1797",97,97,"5_0.5",0.00034186,5,0.5
"1798",98,98,"5_0.5",0.00031948,5,0.5
"1799",99,99,"5_0.5",0.00030344,5,0.5
"1800",100,100,"5_0.5",0.00028112,5,0.5
"1801",1,1,"5_0.75",0.27979868,5,0.75
"1802",2,2,"5_0.75",0.25859054,5,0.75
"1803",3,3,"5_0.75",0.23939072,5,0.75
"1804",4,4,"5_0.75",0.22088218,5,0.75
"1805",5,5,"5_0.75",0.20404766,5,0.75
"1806",6,6,"5_0.75",0.1886671,5,0.75
"1807",7,7,"5_0.75",0.17397842,5,0.75
"1808",8,8,"5_0.75",0.16065322,5,0.75
"1809",9,9,"5_0.75",0.14815978,5,0.75
"1810",10,10,"5_0.75",0.13690558,5,0.75
"1811",11,11,"5_0.75",0.12652556,5,0.75
"1812",12,12,"5_0.75",0.11691308,5,0.75
"1813",13,13,"5_0.75",0.10813298,5,0.75
"1814",14,14,"5_0.75",0.09998436,5,0.75
"1815",15,15,"5_0.75",0.09248126,5,0.75
"1816",16,16,"5_0.75",0.0854643,5,0.75
"1817",17,17,"5_0.75",0.07886208,5,0.75
"1818",18,18,"5_0.75",0.07276674,5,0.75
"1819",19,19,"5_0.75",0.06724146,5,0.75
"1820",20,20,"5_0.75",0.06208742,5,0.75
"1821",21,21,"5_0.75",0.05738154,5,0.75
"1822",22,22,"5_0.75",0.05298314,5,0.75
"1823",23,23,"5_0.75",0.04895918,5,0.75
"1824",24,24,"5_0.75",0.04519052,5,0.75
"1825",25,25,"5_0.75",0.04176842,5,0.75
"1826",26,26,"5_0.75",0.03854246,5,0.75
"1827",27,27,"5_0.75",0.03559264,5,0.75
"1828",28,28,"5_0.75",0.03289854,5,0.75
"1829",29,29,"5_0.75",0.03040206,5,0.75
"1830",30,30,"5_0.75",0.02808162,5,0.75
"1831",31,31,"5_0.75",0.02593796,5,0.75
"1832",32,32,"5_0.75",0.02392202,5,0.75
"1833",33,33,"5_0.75",0.02209594,5,0.75
"1834",34,34,"5_0.75",0.02039358,5,0.75
"1835",35,35,"5_0.75",0.0187926,5,0.75
"1836",36,36,"5_0.75",0.01738686,5,0.75
"1837",37,37,"5_0.75",0.01606766,5,0.75
"1838",38,38,"5_0.75",0.01482108,5,0.75
"1839",39,39,"5_0.75",0.01368472,5,0.75
"1840",40,40,"5_0.75",0.01261274,5,0.75
"1841",41,41,"5_0.75",0.01165196,5,0.75
"1842",42,42,"5_0.75",0.01072758,5,0.75
"1843",43,43,"5_0.75",0.00992034,5,0.75
"1844",44,44,"5_0.75",0.00914738,5,0.75
"1845",45,45,"5_0.75",0.00845594,5,0.75
"1846",46,46,"5_0.75",0.00784458,5,0.75
"1847",47,47,"5_0.75",0.00724546,5,0.75
"1848",48,48,"5_0.75",0.00672018,5,0.75
"1849",49,49,"5_0.75",0.0062017,5,0.75
"1850",50,50,"5_0.75",0.00572964,5,0.75
"1851",51,51,"5_0.75",0.00525582,5,0.75
"1852",52,52,"5_0.75",0.00485468,5,0.75
"1853",53,53,"5_0.75",0.00449918,5,0.75
"1854",54,54,"5_0.75",0.00416474,5,0.75
"1855",55,55,"5_0.75",0.00386176,5,0.75
"1856",56,56,"5_0.75",0.00356122,5,0.75
"1857",57,57,"5_0.75",0.00330062,5,0.75
"1858",58,58,"5_0.75",0.00304632,5,0.75
"1859",59,59,"5_0.75",0.0028091,5,0.75
"1860",60,60,"5_0.75",0.00259136,5,0.75
"1861",61,61,"5_0.75",0.00238136,5,0.75
"1862",62,62,"5_0.75",0.00220978,5,0.75
"1863",63,63,"5_0.75",0.0020362,5,0.75
"1864",64,64,"5_0.75",0.00188294,5,0.75
"1865",65,65,"5_0.75",0.00173666,5,0.75
"1866",66,66,"5_0.75",0.00160258,5,0.75
"1867",67,67,"5_0.75",0.00148482,5,0.75
"1868",68,68,"5_0.75",0.00136924,5,0.75
"1869",69,69,"5_0.75",0.00125356,5,0.75
"1870",70,70,"5_0.75",0.00116214,5,0.75
"1871",71,71,"5_0.75",0.00107974,5,0.75
"1872",72,72,"5_0.75",0.0010053,5,0.75
"1873",73,73,"5_0.75",0.00093178,5,0.75
"1874",74,74,"5_0.75",0.00086074,5,0.75
"1875",75,75,"5_0.75",0.00078896,5,0.75
"1876",76,76,"5_0.75",0.00072898,5,0.75
"1877",77,77,"5_0.75",0.00066786,5,0.75
"1878",78,78,"5_0.75",0.00061736,5,0.75
"1879",79,79,"5_0.75",0.00056786,5,0.75
"1880",80,80,"5_0.75",0.00052456,5,0.75
"1881",81,81,"5_0.75",0.00048838,5,0.75
"1882",82,82,"5_0.75",0.00045144,5,0.75
"1883",83,83,"5_0.75",0.00041838,5,0.75
"1884",84,84,"5_0.75",0.00039128,5,0.75
"1885",85,85,"5_0.75",0.00036028,5,0.75
"1886",86,86,"5_0.75",0.00032414,5,0.75
"1887",87,87,"5_0.75",0.00029794,5,0.75
"1888",88,88,"5_0.75",0.00027154,5,0.75
"1889",89,89,"5_0.75",0.00024702,5,0.75
"1890",90,90,"5_0.75",0.00022838,5,0.75
"1891",91,91,"5_0.75",0.00021018,5,0.75
"1892",92,92,"5_0.75",0.00019078,5,0.75
"1893",93,93,"5_0.75",0.00017496,5,0.75
"1894",94,94,"5_0.75",0.00016166,5,0.75
"1895",95,95,"5_0.75",0.00014706,5,0.75
"1896",96,96,"5_0.75",0.00013514,5,0.75
"1897",97,97,"5_0.75",0.00012696,5,0.75
"1898",98,98,"5_0.75",0.00011836,5,0.75
"1899",99,99,"5_0.75",0.00011072,5,0.75
"1900",100,100,"5_0.75",0.00010224,5,0.75
"1901",1,1,"5_1",0.28013792,5,1
"1902",2,2,"5_1",0.25935668,5,1
"1903",3,3,"5_1",0.23904976,5,1
"1904",4,4,"5_1",0.22039858,5,1
"1905",5,5,"5_1",0.20324752,5,1
"1906",6,6,"5_1",0.1872051,5,1
"1907",7,7,"5_1",0.17247184,5,1
"1908",8,8,"5_1",0.15893212,5,1
"1909",9,9,"5_1",0.1465873,5,1
"1910",10,10,"5_1",0.13504256,5,1
"1911",11,11,"5_1",0.12449904,5,1
"1912",12,12,"5_1",0.1146981,5,1
"1913",13,13,"5_1",0.10576336,5,1
"1914",14,14,"5_1",0.09757406,5,1
"1915",15,15,"5_1",0.08985768,5,1
"1916",16,16,"5_1",0.08287604,5,1
"1917",17,17,"5_1",0.07627308,5,1
"1918",18,18,"5_1",0.0702763,5,1
"1919",19,19,"5_1",0.0646862,5,1
"1920",20,20,"5_1",0.0595447,5,1
"1921",21,21,"5_1",0.05496532,5,1
"1922",22,22,"5_1",0.05078356,5,1
"1923",23,23,"5_1",0.04690532,5,1
"1924",24,24,"5_1",0.04322588,5,1
"1925",25,25,"5_1",0.03986374,5,1
"1926",26,26,"5_1",0.03671268,5,1
"1927",27,27,"5_1",0.03392384,5,1
"1928",28,28,"5_1",0.0312941,5,1
"1929",29,29,"5_1",0.02889276,5,1
"1930",30,30,"5_1",0.02657204,5,1
"1931",31,31,"5_1",0.02445696,5,1
"1932",32,32,"5_1",0.02254962,5,1
"1933",33,33,"5_1",0.020793,5,1
"1934",34,34,"5_1",0.01913426,5,1
"1935",35,35,"5_1",0.01766136,5,1
"1936",36,36,"5_1",0.01628166,5,1
"1937",37,37,"5_1",0.01499016,5,1
"1938",38,38,"5_1",0.01383438,5,1
"1939",39,39,"5_1",0.01273956,5,1
"1940",40,40,"5_1",0.01174878,5,1
"1941",41,41,"5_1",0.01079646,5,1
"1942",42,42,"5_1",0.00993822,5,1
"1943",43,43,"5_1",0.00916538,5,1
"1944",44,44,"5_1",0.0084427,5,1
"1945",45,45,"5_1",0.0077895,5,1
"1946",46,46,"5_1",0.00715992,5,1
"1947",47,47,"5_1",0.00659194,5,1
"1948",48,48,"5_1",0.00607852,5,1
"1949",49,49,"5_1",0.0056158,5,1
"1950",50,50,"5_1",0.00516924,5,1
"1951",51,51,"5_1",0.00476026,5,1
"1952",52,52,"5_1",0.00439894,5,1
"1953",53,53,"5_1",0.0040593,5,1
"1954",54,54,"5_1",0.00372208,5,1
"1955",55,55,"5_1",0.00342266,5,1
"1956",56,56,"5_1",0.0031295,5,1
"1957",57,57,"5_1",0.00289084,5,1
"1958",58,58,"5_1",0.00265346,5,1
"1959",59,59,"5_1",0.00244178,5,1
"1960",60,60,"5_1",0.0022471,5,1
"1961",61,61,"5_1",0.00206528,5,1
"1962",62,62,"5_1",0.00189792,5,1
"1963",63,63,"5_1",0.00173846,5,1
"1964",64,64,"5_1",0.00160408,5,1
"1965",65,65,"5_1",0.00147098,5,1
"1966",66,66,"5_1",0.00135762,5,1
"1967",67,67,"5_1",0.00125522,5,1
"1968",68,68,"5_1",0.00116062,5,1
"1969",69,69,"5_1",0.00106958,5,1
"1970",70,70,"5_1",0.00098402,5,1
"1971",71,71,"5_1",0.00090224,5,1
"1972",72,72,"5_1",0.0008347,5,1
"1973",73,73,"5_1",0.0007711,5,1
"1974",74,74,"5_1",0.00070752,5,1
"1975",75,75,"5_1",0.00065152,5,1
"1976",76,76,"5_1",0.0005992,5,1
"1977",77,77,"5_1",0.00055418,5,1
"1978",78,78,"5_1",0.00051548,5,1
"1979",79,79,"5_1",0.00048074,5,1
"1980",80,80,"5_1",0.00043974,5,1
"1981",81,81,"5_1",0.00041094,5,1
"1982",82,82,"5_1",0.0003788,5,1
"1983",83,83,"5_1",0.00035148,5,1
"1984",84,84,"5_1",0.00032174,5,1
"1985",85,85,"5_1",0.00029776,5,1
"1986",86,86,"5_1",0.00027824,5,1
"1987",87,87,"5_1",0.00025568,5,1
"1988",88,88,"5_1",0.00023638,5,1
"1989",89,89,"5_1",0.00022196,5,1
"1990",90,90,"5_1",0.00020954,5,1
"1991",91,91,"5_1",0.00019398,5,1
"1992",92,92,"5_1",0.00018092,5,1
"1993",93,93,"5_1",0.0001724,5,1
"1994",94,94,"5_1",0.0001609,5,1
"1995",95,95,"5_1",0.00014668,5,1
"1996",96,96,"5_1",0.00013378,5,1
"1997",97,97,"5_1",0.00012514,5,1
"1998",98,98,"5_1",0.00011864,5,1
"1999",99,99,"5_1",0.00011118,5,1
"2000",100,100,"5_1",0.00010282,5,1
